-56.88,-0.36,
-56.96,0.00,
-57.13,0.12,
-57.28,-0.17,
-57.50,-0.12,
-57.82,-0.16,
-57.85,-0.53,
-58.25,0.68,
-58.73,0.21,
-58.99,0.00,
-59.46,0.26,
-59.91,0.20,
-60.27,0.33,
-60.51,-0.10,
-60.68,0.17,
-60.95,-0.14,
-60.93,0.10,
-60.90,-0.18,
-60.69,0.93,
-60.58,0.00,
-60.33,0.61,
-60.16,-0.05,
-59.95,-0.26,
-59.74,-0.73,
-59.57,-0.45,
-59.26,-0.42,
-58.98,-0.23,
-58.77,0.00,
-58.46,0.62,
-58.64,0.19,
-58.50,0.00,
-58.31,0.08,
-57.99,-0.78,
-57.09,-0.17,
-56.70,-0.37,
-56.19,0.39,
-55.86,0.54,
-55.54,-2.03,
-55.13,-0.07,
-54.69,0.39,
-54.38,0.00,
-54.10,0.16,
-53.79,0.21,
-53.40,-0.12,
-52.90,0.00,
-52.61,0.51,
-52.24,0.17,
-51.92,0.00,
-51.44,0.00,
-51.04,-0.33,
-50.46,0.12,
-50.12,0.06,
-49.65,-0.42,
-49.05,-0.11,
-48.34,-0.26,
-47.55,0.00,
-46.63,0.16,
-45.46,-1.14,
-44.75,-0.17,
-43.65,0.00,
-42.59,0.00,
-41.67,-0.10,
-40.77,0.15,
-39.72,-0.39,
-38.80,-0.34,
-37.82,-0.12,
-36.75,0.19,
-35.44,-0.19,
-35.43,0.58,
-34.49,-0.14,
-33.84,0.00,
-33.23,0.14,
-32.91,-0.19,
-32.98,0.12,
-33.23,0.30,
-33.49,0.07,
-33.81,0.06,
-34.12,-0.18,
-34.48,-0.36,
-34.88,-0.28,
-35.09,-0.15,
-35.40,-0.21,
-35.71,-0.19,
-36.08,0.07,
-36.42,-0.10,
-36.79,0.08,
-37.20,0.10,
-37.62,0.12,
-38.03,0.00,
-38.45,-0.37,
-38.98,-0.10,
-39.31,0.15,
-39.72,-0.44,
-40.10,-0.51,
-40.46,-0.23,
-40.86,-0.25,
-41.38,-0.12,
-41.97,0.00,
-42.49,0.10,
-42.94,-0.26,
-43.79,0.58,
-44.85,-0.15,
-45.21,-0.20,
-45.38,-0.19,
-45.47,0.00,
-45.80,0.00,
-46.19,-0.07,
-46.58,0.00,
-47.02,-0.08,
-47.30,-0.08,
-47.68,0.22,
-48.01,0.00,
-48.48,-0.12,
-48.81,-0.08,
-49.22,0.16,
-49.54,-0.16,
-50.05,0.00,
-50.52,0.06,
-50.81,0.00,
