-38.07,1.11,
-37.96,0.00,
-38.20,0.09,
-38.54,0.19,
-38.92,-0.30,
-39.34,-0.46,
-39.74,-0.53,
-40.35,-0.85,
-40.41,-0.59,
-40.62,-0.10,
-40.68,-0.59,
-40.94,-0.68,
-41.20,-0.30,
-41.45,0.08,
-41.99,0.41,
-42.49,-0.35,
-43.09,0.00,
-43.42,0.68,
-43.89,0.59,
-44.28,0.00,
-44.47,-0.13,
-44.62,-0.88,
-44.58,-0.47,
-44.46,0.46,
-44.46,0.72,
-44.01,1.98,
-43.59,-1.30,
-43.33,-0.25,
-42.60,-0.52,
-41.92,0.24,
-41.49,0.41,
-40.84,-1.16,
-40.13,-0.71,
-39.89,-0.72,
-39.92,0.46,
-39.74,0.20,
-39.61,0.00,
-40.19,-0.19,
-40.37,-0.73,
-40.93,-0.29,
-42.12,0.42,
-42.53,0.07,
-42.61,-0.12,
-42.78,0.00,
-43.18,0.48,
-43.71,0.22,
-44.30,0.31,
-44.93,0.00,
-45.25,0.28,
-45.60,-0.16,
-45.86,-0.42,
-46.24,0.00,
-46.58,0.00,
-46.87,-0.17,
-47.12,0.22,
-47.38,-0.07,
-47.67,0.82,
-48.80,-0.27,
-49.34,1.39,
-49.96,0.00,
-50.58,0.24,
-51.32,0.23,
-52.25,-0.16,
-53.11,0.14,
-53.78,-0.86,
-54.58,0.00,
-55.32,-0.11,
-56.22,0.35,
-56.42,1.13,
-57.04,-0.55,
-57.40,0.16,
-57.88,-0.08,
-58.15,-0.16,
-58.51,0.55,
-58.31,1.98,
-58.71,-0.75,
-58.85,-1.42,
-58.88,0.66,
-58.99,-0.42,
-58.92,0.73,
-59.09,0.18,
-59.12,0.00,
-58.73,0.95,
-58.68,-2.03,
-58.47,-0.35,
-58.47,-0.52,
-58.46,-0.85,
-58.24,0.00,
-58.33,-0.24,
-58.07,0.06,
-57.82,-0.85,
-57.49,-0.09,
-57.10,-0.77,
-56.33,-0.23,
-55.66,0.25,
-55.09,0.00,
-54.57,0.33,
-53.91,-0.10,
-53.19,-0.44,
-52.14,-0.26,
-50.88,-0.13,
-50.02,-0.27,
-48.95,0.12,
-47.61,1.36,
-46.13,-0.27,
-44.55,-0.48,
-43.32,-0.43,
-41.90,-0.06,
-40.86,0.33,
-39.76,-0.39,
-38.23,-0.94,
-36.77,-2.03,
-35.59,0.00,
-34.41,-0.70,
-33.04,-0.14,
-32.01,-0.49,
-32.07,-0.21,
-30.82,-0.29,
-29.82,-0.27,
-29.55,-0.07,
-28.57,0.50,
-27.54,0.14,
-26.87,0.00,
-26.10,0.06,
-25.99,0.55,
-25.23,-0.16,
-24.61,-0.30,
-24.24,0.32,
-23.43,1.98,
-22.73,0.69,
-22.03,0.59,
-21.18,1.35,
-20.76,1.72,
-20.20,0.07,
-20.41,0.00,
-20.11,0.12,
-19.90,-0.46,
-19.64,0.00,
-19.69,-0.55,
-19.51,0.14,
-19.76,1.95,
-19.72,1.18,
-19.57,0.00,
-20.50,0.27,
-20.26,0.10,
-20.34,0.00,
-20.71,-0.39,
-21.40,-0.14,
-21.61,0.00,
-22.07,0.30,
-22.30,0.00,
-22.84,-0.25,
-23.33,0.12,
-24.02,-0.12,
-24.68,-0.06,
-25.47,-0.07,
-26.42,-0.68,
-27.24,-0.35,
-27.86,0.21,
-28.83,-0.19,
-29.78,-0.83,
-31.19,-0.47,
-31.08,0.44,
-32.16,-0.91,
-33.20,0.17,
-34.14,-0.80,
-34.94,0.00,
-35.99,-0.32,
-36.79,-0.15,
-37.84,0.12,
-38.99,0.19,
-39.92,0.59,
-40.66,-1.93,
-41.43,-1.03,
-42.18,-0.46,
-43.06,0.15,
-43.93,-0.15,
-44.78,0.18,
-45.52,0.15,
-46.22,0.00,
-46.89,0.18,
-47.48,-0.37,
-48.37,-0.11,
-49.26,-0.66,
-50.17,0.06,
-50.75,0.12,
-51.57,0.00,
-52.20,-0.37,
-52.85,-0.08,
-53.82,-0.09,
-54.59,0.29,
-55.21,0.00,
-55.61,0.21,
-56.25,0.14,
-56.82,0.00,
-57.94,-0.39,
-58.72,0.71,
-58.86,0.48,
-59.23,0.13,
-59.59,-0.26,
-59.75,0.35,
-60.02,-0.08,
-59.95,0.24,
-60.24,-0.74,
-60.65,1.50,
-61.16,-0.19,
-61.17,0.30,
-60.70,0.06,
-60.74,0.23,
-60.78,0.00,
-60.73,-0.17,
-60.62,-0.12,
-60.17,-0.39,
-59.65,-0.16,
-58.95,0.21,
-58.27,0.00,
-57.71,0.00,
-57.26,-0.29,
-56.82,-0.25,
-56.14,-0.08,
-55.62,-0.50,
-54.96,-0.59,
-54.36,-0.54,
-53.66,-0.10,
-53.22,0.15,
-52.47,0.16,
-51.69,-0.09,
-50.98,-0.33,
-50.15,-0.73,
-49.24,-0.48,
-48.29,-0.59,
-46.16,-1.11,
-44.50,-0.91,
-43.53,-0.82,
-41.25,0.48,
-39.20,0.54,
-37.83,-0.12,
-38.29,0.44,
-36.78,0.86,
-35.33,0.66,
-33.35,0.81,
-32.02,1.18,
-31.06,1.06,
-30.25,-2.03,
-28.67,1.26,
-27.76,0.61,
-26.93,0.30,
-26.08,-0.33,
-25.26,0.14,
-24.45,0.30,
-23.38,0.00,
-22.76,0.00,
-21.81,-0.29,
-21.39,-0.17,
-20.51,-0.56,
-20.42,-0.08,
-19.44,0.23,
-18.52,0.07,
-18.13,0.00,
-17.39,-0.26,
-16.83,0.25,
-16.72,0.00,
-16.63,0.37,
-16.29,0.10,
-16.25,-0.07,
-16.15,-0.12,
-16.00,-0.37,
-15.89,0.20,
-15.99,0.00,
-16.32,-0.15,
-16.70,-0.37,
-16.40,0.00,
-16.97,-0.19,
-17.26,0.00,
-17.55,-0.10,
-17.89,0.00,
-18.52,-0.85,
-18.74,0.33,
-20.23,0.37,
-21.10,-0.25,
-21.61,-0.14,
-22.58,0.06,
-22.89,-0.32,
-23.89,0.66,
-24.80,0.08,
-25.39,0.00,
-26.34,-0.32,
-27.15,0.68,
-28.16,-1.99,
-29.07,1.98,
-29.50,0.10,
-30.29,0.71,
-31.08,0.21,
-32.09,0.11,
-32.96,-0.45,
-33.84,0.00,
-34.76,-0.17,
-35.85,0.32,
-36.78,0.06,
-37.99,0.25,
-38.97,0.00,
-39.82,-0.21,
-40.89,-0.33,
-41.89,-0.06,
-42.74,-0.26,
-43.71,0.14,
-44.42,0.06,
-45.33,0.17,
-46.46,0.42,
-47.34,-0.09,
-48.07,-0.11,
-49.21,0.06,
-49.97,0.33,
-50.88,0.41,
-51.85,-0.23,
-52.80,0.93,
-53.47,0.22,
-54.30,-0.17,
-55.09,0.35,
-56.66,0.52,
-57.26,0.10,
-57.90,0.36,
-58.53,0.00,
-59.22,-0.08,
-59.83,0.37,
-60.58,0.37,
-61.39,0.33,
-61.98,0.32,
-62.58,-0.17,
-63.63,-0.23,
-63.70,0.32,
-64.96,0.38,
-65.73,0.30,
-66.50,-0.69,
-67.22,-0.26,
-67.76,0.00,
-68.39,-0.77,
-69.08,-0.36,
-69.77,0.00,
-70.24,-0.21,
-70.90,-0.48,
-71.32,-0.30,
-71.74,-0.23,
-72.26,0.21,
-72.62,-0.12,
-73.00,0.19,
-73.41,0.00,
-73.78,0.30,
-74.02,-0.30,
-74.28,-0.31,
-74.56,0.46,
-74.86,-0.08,
-75.04,0.08,
-75.25,0.28,
-75.35,0.00,
-75.43,0.10,
-75.61,0.05,
-75.71,0.11,
-75.71,0.08,
-75.83,-0.30,
-75.76,0.10,
-75.76,0.14,
-75.51,0.00,
-75.32,-0.19,
-75.06,-0.28,
-74.76,-0.12,
-74.43,-0.21,
-73.97,-0.58,
-73.20,-0.25,
-72.82,-0.06,
-72.08,-0.13,
-71.41,-0.63,
-70.80,-0.18,
-69.85,-1.35,
-69.17,0.15,
-68.54,-0.50,
-68.03,0.08,
-67.17,0.06,
-66.29,0.00,
-65.47,-0.23,
-64.75,0.68,
-63.87,0.37,
-63.02,0.00,
-62.32,-0.06,
-61.53,-0.25,
-60.78,-0.09,
-59.99,0.13,
-59.23,-0.14,
-58.16,-0.52,
-57.25,-0.47,
-56.80,-0.28,
-55.54,0.21,
-54.24,0.12,
-52.48,0.19,
-51.78,0.07,
-50.85,0.00,
-49.73,-0.20,
-49.06,0.00,
-48.19,0.24,
-47.38,-0.16,
-46.75,0.13,
-46.07,0.00,
-45.20,0.00,
-44.46,0.05,
-43.71,-0.12,
-43.11,0.00,
-42.36,-0.22,
-41.93,-0.09,
-41.23,0.00,
-41.17,-0.12,
-40.62,-0.19,
-40.01,-0.27,
-39.23,-0.32,
-38.46,0.00,
-37.45,-0.11,
-36.52,0.00,
-35.65,0.32,
-34.91,0.00,
-34.17,0.00,
-33.47,0.00,
-32.76,0.12,
-32.06,0.31,
-31.36,0.26,
-30.73,0.14,
-30.00,0.19,
-29.40,0.62,
-28.75,0.50,
-28.42,0.29,
-28.01,0.15,
-27.78,0.00,
-27.59,-0.29,
-27.55,-0.08,
-27.41,-0.20,
-27.28,-0.09,
-27.13,-0.66,
-26.68,0.22,
-26.53,-0.14,
-26.05,-0.47,
-25.63,-0.79,
-25.31,-0.28,
-24.87,-0.75,
-24.10,-0.68,
-23.12,-0.57,
-22.11,-0.56,
-22.30,-0.12,
-22.57,-0.08,
-22.64,0.23,
-22.15,0.30,
-21.68,0.23,
-21.35,0.23,
-20.87,0.32,
-20.47,0.38,
-20.66,0.55,
-20.51,0.47,
-20.60,0.60,
-20.69,0.43,
-20.76,0.55,
-20.99,0.46,
-21.12,0.38,
-21.48,0.44,
-21.77,0.26,
-22.14,0.21,
-22.56,0.10,
-22.95,0.00,
-23.32,-0.12,
-23.65,-0.10,
-23.98,-0.07,
-24.29,0.00,
-24.49,0.00,
-24.68,0.05,
-24.82,0.07,
-24.88,0.00,
-25.00,0.07,
-25.13,0.00,
-25.27,0.06,
-25.34,0.06,
-25.36,0.00,
-25.41,0.00,
-25.45,0.06,
-25.50,0.00,
-25.53,0.06,
-25.57,0.06,
-25.58,0.09,
-25.59,0.11,
-25.64,0.14,
-25.71,0.13,
-25.79,0.12,
-25.87,0.11,
-25.92,0.07,
-26.00,0.00,
-26.08,0.00,
-26.16,0.00,
-26.23,0.00,
-26.27,0.00,
-26.31,0.00,
-26.32,0.00,
-26.32,0.00,
-26.34,0.00,
-26.33,0.00,
-26.32,0.00,
-26.32,0.00,
-26.29,0.00,
-26.28,0.00,
-26.22,0.00,
-26.19,0.00,
-26.15,0.00,
-26.13,0.00,
-26.09,0.00,
-26.05,0.00,
-26.00,0.00,
-25.96,0.00,
-25.92,0.00,
-25.90,0.00,
-25.87,0.00,
-25.83,0.00,
-25.80,0.00,
-25.78,0.00,
-25.71,0.00,
-25.68,0.00,
-25.61,0.00,
-25.57,0.00,
-25.54,0.00,
-25.52,0.00,
-25.49,0.00,
-25.45,0.00,
-25.42,0.00,
-25.38,0.00,
-25.35,0.00,
-25.30,0.00,
-25.27,0.00,
-25.24,0.00,
-25.20,0.00,
-25.17,0.00,
-25.11,0.00,
-25.10,0.00,
-25.06,0.00,
-25.01,0.00,
-24.98,0.00,
-24.94,0.00,
-24.91,0.00,
-24.88,0.00,
-24.83,0.00,
-24.80,0.00,
-24.79,0.00,
-24.76,0.00,
-24.73,0.00,
-24.70,0.00,
-24.69,0.00,
-24.67,0.00,
-24.65,0.00,
-24.64,0.00,
-24.62,0.00,
-24.60,0.00,
-24.60,0.00,
-24.55,0.00,
-24.53,0.00,
-24.50,0.00,
-24.48,0.00,
-24.45,0.00,
-24.44,0.00,
-24.43,0.00,
-24.42,0.00,
-24.39,0.00,
-24.39,0.00,
-24.35,0.00,
-24.33,0.00,
-24.31,0.00,
-24.31,0.00,
-24.28,0.00,
-24.27,0.00,
-24.23,0.00,
-24.21,0.00,
-24.20,0.00,
-24.19,0.00,
-24.15,0.00,
-24.16,0.00,
-24.13,0.00,
-24.11,0.00,
-24.10,0.00,
-24.11,0.00,
